OrphaCode,DisorderName,DisabilityName,Frequency,Temporality,Severity,LossOfAbility,Type,Defined
391641,Feingold Syndrome Type 1,Accessing Higher Education,Frequent,Permanent Limitation,Moderate,n,Disability,y
391641,Feingold Syndrome Type 1,Accessing Higher Education,Frequent,Permanent Limitation,Severe,n,Disability,y
391641,Feingold Syndrome Type 1,Engaging In Paid Work In A Standard Environment,Occasional,Permanent Limitation,Low,n,Disability,y
391641,Feingold Syndrome Type 1,Seeking Employment,Occasional,Permanent Limitation,Low,n,Disability,y
391641,Feingold Syndrome Type 1,Handling Money/Managing One'S Own Budget,Frequent,Permanent Limitation,Low,n,Disability,y
391641,Feingold Syndrome Type 1,Handling Money/Managing One'S Own Budget,Occasional,Permanent Limitation,Moderate,n,Disability,y
391641,Feingold Syndrome Type 1,Carrying Out Administrative Procedures,Frequent,Permanent Limitation,Low,n,Disability,y
391641,Feingold Syndrome Type 1,Carrying Out Administrative Procedures,Occasional,Permanent Limitation,Moderate,n,Disability,y
391646,Feingold Syndrome Type 2,Accessing Higher Education,Frequent,Permanent Limitation,Moderate,n,Disability,y
391646,Feingold Syndrome Type 2,Accessing Higher Education,Frequent,Permanent Limitation,Severe,n,Disability,y
391646,Feingold Syndrome Type 2,Engaging In Paid Work In A Standard Environment,Occasional,Permanent Limitation,Low,n,Disability,y
391646,Feingold Syndrome Type 2,Seeking Employment,Occasional,Permanent Limitation,Low,n,Disability,y
391646,Feingold Syndrome Type 2,Handling Money/Managing One'S Own Budget,Frequent,Permanent Limitation,Low,n,Disability,y
391646,Feingold Syndrome Type 2,Handling Money/Managing One'S Own Budget,Occasional,Permanent Limitation,Moderate,n,Disability,y
391646,Feingold Syndrome Type 2,Carrying Out Administrative Procedures,Frequent,Permanent Limitation,Low,n,Disability,y
391646,Feingold Syndrome Type 2,Carrying Out Administrative Procedures,Occasional,Permanent Limitation,Moderate,n,Disability,y
391646,Feingold Syndrome Type 2,Hearing/Listening,Frequent,Permanent Limitation,Low,n,Disability,y
391646,Feingold Syndrome Type 2,Hearing/Listening,Frequent,Permanent Limitation,Moderate,n,Disability,y
391646,Feingold Syndrome Type 2,Hearing/Listening,Occasional,Permanent Limitation,Severe,n,Disability,y
391646,Feingold Syndrome Type 2,Acquiring Language,Very Frequent,Acquisition Delay,Low,n,Disability,y
391646,Feingold Syndrome Type 2,Learning To Read,Very Frequent,Acquisition Delay,Low,n,Disability,y
391646,Feingold Syndrome Type 2,Learning To Write,Very Frequent,Acquisition Delay,Low,n,Disability,y
391646,Feingold Syndrome Type 2,Learning To Write,Occasional,Acquisition Delay,Severe,n,Disability,y
391646,Feingold Syndrome Type 2,Learning To Calculate,Very Frequent,Acquisition Delay,Low,n,Disability,y
391646,Feingold Syndrome Type 2,Reading,Very Frequent,Permanent Limitation,Low,n,Disability,y
391646,Feingold Syndrome Type 2,Writing,Very Frequent,Permanent Limitation,Low,n,Disability,y
391646,Feingold Syndrome Type 2,Calculating,Very Frequent,Permanent Limitation,Low,n,Disability,y
391646,Feingold Syndrome Type 2,Focusing Attention,Very Frequent,Permanent Limitation,Low,n,Disability,y
391646,Feingold Syndrome Type 2,Memorizing And Retrieving,Very Frequent,Permanent Limitation,Low,n,Disability,y
391646,Feingold Syndrome Type 2,Thinking And Reasoning,Very Frequent,Permanent Limitation,Low,n,Disability,y
391646,Feingold Syndrome Type 2,Making Decisions/Taking Initiatives/Finding Solutions,Very Frequent,Permanent Limitation,Low,n,Disability,y
391646,Feingold Syndrome Type 2,Writing Messages,Frequent,Permanent Limitation,Low,n,Disability,y
391646,Feingold Syndrome Type 2,"Handling Stress, Responsabilities, Emergencies And Ensuring One'S Safety",Frequent,Permanent Limitation,Low,n,Disability,y
391646,Feingold Syndrome Type 2,Handling Emotions And Mood,Frequent,Permanent Limitation,Low,n,Disability,y
391646,Feingold Syndrome Type 2,Interacting With Other People,Frequent,Permanent Limitation,Low,n,Disability,y
391646,Feingold Syndrome Type 2,Attending Mainstream School,Frequent,Permanent Limitation,Low,n,Disability,y
391646,Feingold Syndrome Type 2,Attending Mainstream School,Occasional,Permanent Limitation,Moderate,n,Disability,y
391646,Feingold Syndrome Type 2,Learning A Profession (Vocational Training/Apprenticeship) In The Standard Environment,Frequent,Permanent Limitation,Low,n,Disability,y
391646,Feingold Syndrome Type 2,Learning A Profession (Vocational Training/Apprenticeship) In The Standard Environment,Occasional,Permanent Limitation,Moderate,n,Disability,y
455,Superficial Epidermolytic Ichthyosis,Walking Short Distances,Very Frequent,Permanent Limitation,Moderate,n,Disability,y
455,Superficial Epidermolytic Ichthyosis,Walking Long Distances,Very Frequent,Permanent Limitation,Moderate,n,Disability,y
455,Superficial Epidermolytic Ichthyosis,"Performing Vigorous Activities (Climbing, Running, Jumping, Swimming,...)",Very Frequent,Permanent Limitation,Severe,n,Disability,y
455,Superficial Epidermolytic Ichthyosis,Washing Oneself,Very Frequent,Permanent Limitation,Moderate,n,Disability,y
455,Superficial Epidermolytic Ichthyosis,"Caring For Body Parts (Skin, Teeth, Nails, Hair, Genitals)",Very Frequent,Permanent Limitation,Moderate,n,Disability,y
455,Superficial Epidermolytic Ichthyosis,Moving Around Outside The Home,Very Frequent,Permanent Limitation,Moderate,n,Disability,y
455,Superficial Epidermolytic Ichthyosis,Moving Around Using Transportation,Frequent,Permanent Limitation,Low,n,Disability,y
455,Superficial Epidermolytic Ichthyosis,Driving,Frequent,Permanent Limitation,Low,n,Disability,y
455,Superficial Epidermolytic Ichthyosis,Interacting With Other People,Frequent,Permanent Limitation,Low,n,Disability,y
455,Superficial Epidermolytic Ichthyosis,Making/Keeping Friends,Frequent,Permanent Limitation,Low,n,Disability,y
455,Superficial Epidermolytic Ichthyosis,Maintaining Family Relationships,Frequent,Permanent Limitation,Low,n,Disability,y
455,Superficial Epidermolytic Ichthyosis,Dealing With Strangers,Frequent,Permanent Limitation,Low,n,Disability,y
455,Superficial Epidermolytic Ichthyosis,Engaging In And Maintaining Intimate Relationships,Frequent,Permanent Limitation,Severe,n,Disability,y
455,Superficial Epidermolytic Ichthyosis,Engaging In Sexual Relationships,Frequent,Permanent Limitation,Severe,n,Disability,y
455,Superficial Epidermolytic Ichthyosis,Household,Unknown,Unknown,Unknown,y,Disability,n
455,Superficial Epidermolytic Ichthyosis,Shopping,Frequent,Permanent Limitation,Low,n,Disability,y
455,Superficial Epidermolytic Ichthyosis,Doing Housework,Frequent,Permanent Limitation,Low,n,Disability,y
455,Superficial Epidermolytic Ichthyosis,Attending Preschool,Frequent,Permanent Limitation,Low,n,Disability,y
455,Superficial Epidermolytic Ichthyosis,Attending Mainstream School,Frequent,Permanent Limitation,Low,n,Disability,y
455,Superficial Epidermolytic Ichthyosis,Attending School In An Adapted Mainstream/Special Environment,Frequent,Permanent Limitation,Low,n,Disability,y
455,Superficial Epidermolytic Ichthyosis,Learning A Profession (Vocational Training/Apprenticeship) In The Standard Environment,Frequent,Permanent Limitation,Low,n,Disability,y
455,Superficial Epidermolytic Ichthyosis,Learning A Profession (Vocational Training/Apprenticeship) In An Adapted Mainstream/Special Environment,Frequent,Permanent Limitation,Low,n,Disability,y
455,Superficial Epidermolytic Ichthyosis,Engaging In Paid Work In A Standard Environment,Frequent,Permanent Limitation,Low,n,Disability,y
455,Superficial Epidermolytic Ichthyosis,Engaging In Paid Work In A Supported/Sheltered Environment,Frequent,Permanent Limitation,Low,n,Disability,y
455,Superficial Epidermolytic Ichthyosis,Seeking Employment,Frequent,Permanent Limitation,Low,n,Disability,y
455,Superficial Epidermolytic Ichthyosis,Taking Part In Community Life,Frequent,Permanent Limitation,Low,n,Disability,y
455,Superficial Epidermolytic Ichthyosis,Playing With Others,Frequent,Permanent Limitation,Low,n,Disability,y
455,Superficial Epidermolytic Ichthyosis,Socializing,Frequent,Permanent Limitation,Low,n,Disability,y
455,Superficial Epidermolytic Ichthyosis,Practicing Sports,Very Frequent,Permanent Limitation,Severe,n,Disability,y
455,Superficial Epidermolytic Ichthyosis,Participating In The Arts And Cultural Activities,Frequent,Permanent Limitation,Moderate,n,Disability,y
455,Superficial Epidermolytic Ichthyosis,Travelling,Frequent,Permanent Limitation,Moderate,n,Disability,y
455,Superficial Epidermolytic Ichthyosis,Temperature,Unknown,Unknown,Unknown,y,Environmental factor,n
455,Superficial Epidermolytic Ichthyosis,Humidity,Unknown,Unknown,Unknown,y,Environmental factor,n
455,Superficial Epidermolytic Ichthyosis,Seasonal Cycles,Unknown,Unknown,Unknown,y,Environmental factor,n
206569,Immune-Mediated Necrotizing Myopathy,Standing,Frequent,Transient Limitation,Moderate,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Standing,Occasional,Transient Limitation,Complete,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Sitting,Frequent,Transient Limitation,Moderate,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Sitting,Occasional,Transient Limitation,Complete,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Bending,Frequent,Transient Limitation,Severe,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Bending,Occasional,Transient Limitation,Complete,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Transferring Oneself,Occasional,Transient Limitation,Severe,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Maintaining A Standing Position,Occasional,Transient Limitation,Severe,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Maintaining Head Position,Occasional,Transient Limitation,Low,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Reaching And Catching Objects,Occasional,Transient Limitation,Low,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Lifting And Carrying Objects,Occasional,Permanent Limitation,Moderate,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Lifting And Carrying Objects,Frequent,Transient Limitation,Moderate,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Lifting And Carrying Objects,Occasional,Transient Limitation,Complete,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Walking Short Distances,Frequent,Transient Limitation,Moderate,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Walking Short Distances,Occasional,Transient Limitation,Complete,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Walking Long Distances,Frequent,Transient Limitation,Low,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Walking Long Distances,Occasional,Permanent Limitation,Moderate,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Walking Long Distances,Occasional,Transient Limitation,Complete,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,"Performing Vigorous Activities (Climbing, Running, Jumping, Swimming,...)",Occasional,Permanent Limitation,Severe,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,"Performing Vigorous Activities (Climbing, Running, Jumping, Swimming,...)",Frequent,Transient Limitation,Complete,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Washing Oneself,Occasional,Transient Limitation,Moderate,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,"Caring For Body Parts (Skin, Teeth, Nails, Hair, Genitals)",Occasional,Transient Limitation,Moderate,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Dressing/Undressing,Occasional,Transient Limitation,Moderate,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Eating,Occasional,Transient Limitation,Severe,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Drinking,Occasional,Transient Limitation,Severe,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Falling Asleep,Occasional,Transient Limitation,Severe,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Handling Emotions And Mood,Occasional,Transient Limitation,Moderate,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Controlling One'S Own Eating Behaviour,Frequent,Transient Limitation,Moderate,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Moving Around Within The Home,Occasional,Transient Limitation,Severe,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Moving Around Outside The Home,Very Frequent,Transient Limitation,Moderate,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Moving Around Outside The Home,Occasional,Transient Limitation,Severe,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Using Transportation,Very Frequent,Transient Limitation,Moderate,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Using Transportation,Occasional,Transient Limitation,Severe,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Driving,Very Frequent,Transient Limitation,Moderate,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Driving,Occasional,Transient Limitation,Complete,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Engaging In And Maintaining Intimate Relationships,Frequent,Transient Limitation,Moderate,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Engaging In Sexual Relationships,Occasional,Transient Limitation,Moderate,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Shopping,Very Frequent,Transient Limitation,Moderate,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Shopping,Occasional,Transient Limitation,Complete,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Cooking/Preparing Meals,Frequent,Transient Limitation,Moderate,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Doing Housework,Very Frequent,Transient Limitation,Moderate,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Doing Housework,Occasional,Transient Limitation,Complete,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Looking After/Helping Others,Frequent,Transient Limitation,Moderate,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Looking After/Helping Others,Occasional,Transient Limitation,Severe,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Learning A Profession (Vocational Training/Apprenticeship) In The Standard Environment,Frequent,Transient Limitation,Complete,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Learning A Profession (Vocational Training/Apprenticeship) In An Adapted Mainstream/Special Environment,Frequent,Transient Limitation,Complete,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Accessing Higher Education,Frequent,Transient Limitation,Complete,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Engaging In Paid Work In A Standard Environment,Frequent,Transient Limitation,Complete,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Engaging In Paid Work In A Supported/Sheltered Environment,Frequent,Transient Limitation,Complete,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Seeking Employment,Frequent,Transient Limitation,Complete,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Performing Professional Tasks,Frequent,Transient Limitation,Complete,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Taking Part In Community Life,Frequent,Transient Limitation,Moderate,n,Disability,y
206569,Immune-Mediated Necrotizing Myopathy,Taking Part In Community Life,Occasional,Transient Limitation,Severe,n,Disability,y
